"result_name","result_value","result_interpretation","interpretation","sens_interpretation","yearrec","siteID","accessionID"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2015,"Site 22","4007"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 22","4007"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2015,"Site 22","4007"
"Spectinomycin","16","Intermediate","Susceptible","Susceptible",2015,"Site 22","4007"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2015,"Site 22","4007"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2015,"Site 22","4007"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 22","4007"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Chlortetracycline","8","Intermediate","Susceptible","Resistant",2018,"Site 23","9583"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2018,"Site 23","9583"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Gentamicin","8","Intermediate","Susceptible","Resistant",2018,"Site 23","9583"
"Neomycin","16","Resistant","Resistant","Resistant",2018,"Site 23","9583"
"Oxytetracycline","8","Intermediate","Susceptible","Susceptible",2018,"Site 23","9583"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Spectinomycin","32","No Interpretation from Sensititre","Susceptible","Susceptible",2018,"Site 23","9583"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2018,"Site 23","9583"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2018,"Site 23","9583"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 23","3865"
"Ceftiofur","1","Susceptible","Susceptible","Susceptible",2018,"Site 23","3865"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2018,"Site 23","3865"
"Clindamycin","8","Resistant","Resistant","Resistant",2018,"Site 23","3865"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2018,"Site 23","3865"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2018,"Site 23","3865"
"Gentamicin","<= 1.0000","Susceptible","Susceptible","Susceptible",2018,"Site 23","3865"
"Neomycin","> 32.0000","No Interpretation from Sensititre","Resistant","Resistant",2018,"Site 23","3865"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2018,"Site 23","3865"
"Penicillin","0.5","Intermediate","Susceptible","Resistant",2018,"Site 23","3865"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2018,"Site 23","3865"
"Spectinomycin","16","No Interpretation from Sensititre","Susceptible","Susceptible",2018,"Site 23","3865"
"Tiamulin","> 32.0000","Resistant","Resistant","Resistant",2018,"Site 23","3865"
"Tilmicosin","> 64.0000","No Interpretation from Sensititre","Resistant","Resistant",2018,"Site 23","3865"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2018,"Site 23","3865"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2021,"Site 23","0630"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2021,"Site 23","0630"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2021,"Site 23","0630"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2021,"Site 23","0630"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2021,"Site 23","0630"
"Gentamicin","4","No Interpretation","Susceptible","Susceptible",2021,"Site 23","0630"
"Neomycin","16","Resistant","Resistant","Resistant",2021,"Site 23","0630"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2021,"Site 23","0630"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2021,"Site 23","0630"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2021,"Site 23","0630"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2021,"Site 23","0630"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2021,"Site 23","0630"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2021,"Site 23","0630"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2021,"Site 23","0630"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Chlortetracycline","<= 0.5000","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2015,"Site 24","8626"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Neomycin","16","Resistant","Resistant","Resistant",2015,"Site 24","8626"
"Oxytetracycline","1","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2015,"Site 24","8626"
"Spectinomycin","16","No Interpretation from Sensititre","Susceptible","Susceptible",2015,"Site 24","8626"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2015,"Site 24","8626"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 24","8626"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Chlortetracycline","<= 0.5000","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 24","9057"
"Enrofloxacin","<= 0.1200","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Oxytetracycline","<= 0.5000","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2017,"Site 24","9057"
"Spectinomycin","16","Intermediate","Susceptible","Susceptible",2017,"Site 24","9057"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2017,"Site 24","9057"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2017,"Site 24","9057"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 24","2254"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2017,"Site 24","2254"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2017,"Site 24","2254"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2017,"Site 24","2254"
"Spectinomycin","16","Intermediate","Susceptible","Susceptible",2017,"Site 24","2254"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2017,"Site 24","2254"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2017,"Site 24","2254"
"Ampicillin","1","Susceptible","Susceptible","Susceptible",2018,"Site 24","5774"
"Ceftiofur","2","Susceptible","Susceptible","Susceptible",2018,"Site 24","5774"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2018,"Site 24","5774"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2018,"Site 24","5774"
"Gentamicin","> 16.0000","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Neomycin","32","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Penicillin","1","Intermediate","Resistant","Resistant",2018,"Site 24","5774"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Spectinomycin","<= 8.0000","Susceptible","Susceptible","Susceptible",2018,"Site 24","5774"
"Tiamulin","> 32.0000","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2018,"Site 24","5774"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2018,"Site 24","5774"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2020,"Site 24","3275"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2020,"Site 24","3275"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2020,"Site 24","3275"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2020,"Site 24","3275"
"Tiamulin","32","Resistant","Resistant","Resistant",2020,"Site 24","3275"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2020,"Site 24","3275"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2020,"Site 24","3275"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2016,"Site 25","3539"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2016,"Site 25","3539"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2016,"Site 25","3539"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2016,"Site 25","3539"
"Spectinomycin","16","No Interpretation from Sensititre","Susceptible","Susceptible",2016,"Site 25","3539"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2016,"Site 25","3539"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2016,"Site 25","3539"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 26","6005"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 26","6005"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2020,"Site 26","6005"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2020,"Site 26","6005"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2020,"Site 26","6005"
"Gentamicin","8","No Interpretation","Susceptible","Resistant",2020,"Site 26","6005"
"Neomycin","> 32.0000","Resistant","Resistant","Resistant",2020,"Site 26","6005"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2020,"Site 26","6005"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2020,"Site 26","6005"
"Spectinomycin","16","No Interpretation","Susceptible","Susceptible",2020,"Site 26","6005"
"Tetracycline","> 8.0000","Resistant","Resistant","Resistant",2020,"Site 26","6005"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2020,"Site 26","6005"
"Tilmicosin","> 16.0000","Resistant","Resistant","Resistant",2020,"Site 26","6005"
"Trimethoprim Sulphamethoxazole","<= 2.0000","No Interpretation","Susceptible","Susceptible",2020,"Site 26","6005"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2015,"Site 27","8433"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2015,"Site 27","8433"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Neomycin","16","Resistant","Resistant","Resistant",2015,"Site 27","8433"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2015,"Site 27","8433"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Spectinomycin","16","Intermediate","Susceptible","Susceptible",2015,"Site 27","8433"
"Tiamulin","<= 0.5000","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2015,"Site 27","8433"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 27","8433"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 28","9219"
"Ceftiofur","0.5","Susceptible","Susceptible","Susceptible",2016,"Site 28","9219"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2016,"Site 28","9219"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2016,"Site 28","9219"
"Enrofloxacin","> 2.0000","Resistant","Resistant","Resistant",2016,"Site 28","9219"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2016,"Site 28","9219"
"Gentamicin","<= 1.0000","Susceptible","Susceptible","Susceptible",2016,"Site 28","9219"
"Neomycin","<= 4.0000","Susceptible","Susceptible","Susceptible",2016,"Site 28","9219"
"Oxytetracycline","> 8.0000","Resistant","Resistant","Resistant",2016,"Site 28","9219"
"Penicillin","0.25","Intermediate","Susceptible","Resistant",2016,"Site 28","9219"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2016,"Site 28","9219"
"Spectinomycin","<= 8.0000","No Interpretation from Sensititre","Susceptible","Susceptible",2016,"Site 28","9219"
"Tiamulin","4","Susceptible","Susceptible","Susceptible",2016,"Site 28","9219"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2016,"Site 28","9219"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2016,"Site 28","9219"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Chlortetracycline","8","Intermediate","Susceptible","Resistant",2018,"Site 29","2780"
"Clindamycin","> 16.0000","Resistant","Resistant","Resistant",2018,"Site 29","2780"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Gentamicin","<= 1.0000","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Neomycin","<= 4.0000","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Oxytetracycline","8","Intermediate","Susceptible","Susceptible",2018,"Site 29","2780"
"Penicillin","0.25","Intermediate","Susceptible","Resistant",2018,"Site 29","2780"
"Sulphadimethoxine","> 256.0000","Resistant","Resistant","Resistant",2018,"Site 29","2780"
"Spectinomycin","<= 8.0000","No Interpretation from Sensititre","Susceptible","Susceptible",2018,"Site 29","2780"
"Tiamulin","16","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Tilmicosin","> 64.0000","Resistant","Resistant","Resistant",2018,"Site 29","2780"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2018,"Site 29","2780"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 30","6981"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 30","6981"
"Chlortetracycline","> 8.0000","Resistant","Resistant","Resistant",2015,"Site 30","6981"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 30","6981"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2015,"Site 30","6981"
